scRNA_guide_name,count_D0_original,count_D0_repA,count_D0_repB,count_D7_original,scRNA_count,count_D0_mean,is_NC,target_gene,category_D7,category_scRNA
TBR1_+_162272884.23-P1P2-2,0.0,39.13735018222351,27.708025834481408,37.93574147221025,68.0323692343453,33.42268800835246,False,TBR1,none,none
TBR1_+_162272992.23-P1P2-1,231.06004480364297,67.8380736491874,22.889238732832467,46.182641792255964,38.97687820717699,45.36365619100993,False,TBR1,none,none
TBR1_+_162272992.23-P1P2-2,0.0,16.95951841229685,10.842270978710117,9.89628038405485,7.086705128577634,13.900894695503482,False,TBR1,none,none
TBR1_-_162273149.23-P1P2-1,29.34095807030387,31.309880145778802,73.48650330014634,44.53326172824682,75.11907436292292,52.39819172296257,False,TBR1,none,none
TBR1_-_162273149.23-P1P2-2,29.34095807030387,71.75180866740975,83.12407750344423,52.78016204829253,67.32369872148752,77.43794308542698,False,TBR1,none,none
TBX10_+_67407023.23-P1P2-1,51.346676623031776,52.183133576298005,36.140903262367054,28.039461088155406,38.26820769431923,44.162018419332526,False,TBX10,none,none
TBX10_+_67407023.23-P1P2-2,22.005718552727902,67.8380736491874,30.11741938530588,32.98760128018283,75.11907436292292,48.977746517246636,False,TBX10,none,none
TBX10_+_67407158.23-P1P2-1,55.014296381819754,40.44192852163095,73.48650330014634,95.6640437125302,68.0323692343453,56.96421591088864,False,TBX10,none,none
TBX10_+_67407158.23-P1P2-2,136.435455026913,139.58988231659717,124.08376786746022,115.4566044806399,154.49017180299242,131.8368250920287,False,TBX10,none,none
TBX10_+_67407216.23-P1P2-1,0.0,2.6091566788149,28.912722609893645,4.948140192027425,0.0,15.760939644354274,False,TBX10,none,none
TBX10_+_67407216.23-P1P2-2,25.673338311515888,61.315181952150155,61.439535546024,120.40474467266733,85.04046154293161,61.37735874908708,False,TBX10,none,none
TBX15_+_119530249.23-P1P2-1,22.005718552727902,102.01802614166259,136.13073562158257,118.75536460865818,178.5849692401564,119.07438088162257,False,TBX15,none,none
TBX15_+_119530249.23-P1P2-2,0.0,15.654940072889401,12.046967754122353,8.246900320045707,0.0,13.850953913505876,False,TBX15,none,none
TBX15_-_119530463.23-P1P2-1,157.70764962788328,204.03605228332518,278.28495512022636,204.52312793713352,452.84045771611085,241.16050370177578,False,TBX15,none,none
TBX15_-_119530463.23-P1P2-2,77.02001493454766,105.67084549200347,130.10725174452142,108.85908422460334,167.2462410344322,117.88904861826245,False,TBX15,none,none
TBX15_-_119530548.23-P1P2-1,0.0,80.8838570432619,51.801961342726116,64.32582249635652,40.39421923289252,66.342909192994,False,TBX15,none,none
TBX15_-_119530548.23-P1P2-2,84.35525445212363,73.0563870068172,128.90255496910916,57.72830224031995,198.42774360017378,100.97947098796318,False,TBX15,none,none
TBX18_-_85474246.23-P1-1,0.0,71.75180866740975,30.11741938530588,47.8320218562651,52.4416179514745,50.93461402635781,False,TBX18,none,none
TBX18_-_85474246.23-P1-2,117.36383228121548,28.7007234669639,43.12814455975802,94.01466364852106,53.85895897719002,35.91443401336096,False,TBX18,none,none
TBX18_-_85474258.23-P1-1,113.69621252242749,61.315181952150155,60.23483877061176,110.50846428861249,62.363005131483185,60.77501036138096,False,TBX18,none,none
TBX18_-_85474258.23-P1-2,18.338098793939917,37.83277184281605,7.228180652473411,3.298760128018283,9.212716667150925,22.53047624764473,False,TBX18,deplete,none
TBX18_+_85474280.23-P1-1,3.6676197587879837,66.53349530977995,66.25832264767293,100.61218390455763,70.86705128577636,66.39590897872644,False,TBX18,none,none
TBX18_+_85474280.23-P1-2,183.38098793939918,49.5739768974831,61.439535546024,54.42954211230167,55.984970515763315,55.50675622175355,False,TBX18,none,none
TBX18_+_85472787.23-P2-1,0.0,0.0,4.818787101648941,3.298760128018283,0.0,2.4093935508244706,False,TBX18,none,none
TBX18_+_85472787.23-P2-2,0.0,22.17783176992665,20.479845182007995,14.844420576082273,0.0,21.328838475967324,False,TBX18,none,deplete
TBX18_+_85473129.23-P2-1,73.35239517575967,61.315181952150155,43.369083914840466,77.52086300842966,58.1109820543366,52.34213293349531,False,TBX18,none,none
TBX18_+_85473129.23-P2-2,0.0,9.13204837585215,13.251664529534587,18.14318070410056,22.67745641144843,11.191856452693369,False,TBX18,none,none
TBX18_-_85473147.23-P2-1,22.005718552727902,57.66236260180929,72.28180652473411,18.14318070410056,109.84392949295334,64.9720845632717,False,TBX18,none,none
TBX18_-_85473147.23-P2-2,198.05146697455112,75.6655436856321,37.34560003777929,70.92334275239308,36.8508666686037,56.5055718617057,False,TBX18,none,none
TBX19_-_168250159.23-ENST00000367821.3-1,106.36097300485153,50.878555236890556,62.64423232143622,87.4171433924845,69.44971026006081,56.761393779163384,False,TBX19,none,none
TBX19_-_168250159.23-ENST00000367821.3-2,84.35525445212363,28.7007234669639,49.39256779190164,44.53326172824682,43.22890128432357,39.046645629432774,False,TBX19,none,none
TBX19_+_168250200.23-ENST00000367821.3-1,44.011437105455805,26.091566788149002,16.865754855771293,36.28636140820112,42.520230771465805,21.478660821960148,False,TBX19,none,none
TBX19_+_168250200.23-ENST00000367821.3-2,158.4411735796409,31.309880145778802,81.91938072803198,52.78016204829253,34.724855130030406,56.614630436905394,False,TBX19,none,none
TBX19_+_168250216.23-ENST00000367821.3-1,36.676197587879834,15.654940072889401,51.801961342726116,28.039461088155406,26.22080897573725,33.72845070780776,False,TBX19,none,none
TBX19_+_168250216.23-ENST00000367821.3-2,73.35239517575967,74.36096534622466,85.53347105426869,130.30102505672218,84.33179103007386,79.94721820024668,False,TBX19,none,none
TBX1_+_19748234.23-P1P2-1,47.67905686424379,22.17783176992665,30.11741938530588,18.14318070410056,0.0,26.147625577616267,False,TBX1,none,deplete
TBX1_+_19748234.23-P1P2-2,223.724805286067,91.581399426403,143.35891627405599,211.12064819317013,0.0,117.4701578502295,False,TBX1,none,deplete
TBX1_+_19748496.23-P1P2-1,0.0,118.71662888607796,156.61058080359058,141.84668550478617,224.648552575911,137.66360484483425,False,TBX1,none,none
TBX1_+_19748496.23-P1P2-2,40.34381734666782,140.11171365236012,102.39922591003999,133.59978518474048,111.96994103152663,121.25546978120005,False,TBX1,none,none
TBX1_+_19748598.23-P1P2-1,172.37812866303526,215.25542600222926,275.87556156940184,161.63924627289586,0.0,245.56549378581553,False,TBX1,none,deplete
TBX1_+_19748598.23-P1P2-2,289.7419609442507,190.20752188560624,117.8193446353166,150.09358582483188,0.0,154.01343326046143,False,TBX1,none,deplete
TBX20_-_35293680.23-P1P2-1,0.0,36.5281935034086,13.251664529534587,16.493800640091415,12.047398718581979,24.889929016471594,False,TBX20,none,none
TBX20_-_35293680.23-P1P2-2,205.3867064921271,24.78698844874155,33.731509711542586,39.5851215362194,28.346820514310537,29.25924908014207,False,TBX20,none,none
TBX20_-_35293701.23-P1P2-1,378.4983591069199,79.57927870385446,43.369083914840466,94.01466364852106,31.181502565741592,61.47418130934746,False,TBX20,none,none
TBX20_-_35293701.23-P1P2-2,99.02573348727556,56.09686859452035,54.211354893550585,42.88388166423768,35.43352564288818,55.15411174403547,False,TBX20,none,none
TBX20_+_35293710.23-P1P2-1,234.72766456243096,54.79229025511291,91.55695493132987,211.12064819317013,86.45780256864714,73.17462259322139,False,TBX20,none,none
TBX20_+_35293710.23-P1P2-2,0.0,13.045783394074501,30.11741938530588,51.13078198428338,14.173410257155268,21.581601389690192,False,TBX20,none,none
TBX21_-_45810624.23-P1P2-1,0.0,18.2640967517043,4.818787101648941,8.246900320045707,0.0,11.54144192667662,False,TBX21,none,none
TBX21_-_45810624.23-P1P2-2,198.05146697455112,216.56000434163673,227.44675119783,242.4588694093438,328.11444745314446,222.00337776973336,False,TBX21,none,none
TBX21_+_45810628.23-P1P2-1,249.3981435975829,53.487711915705454,61.439535546024,72.57272281640223,116.2219641086732,57.463623730864725,False,TBX21,none,none
TBX21_+_45810628.23-P1P2-2,143.03717059273137,147.41735235304185,140.94952272323152,117.10598454464905,201.97109616446258,144.18343753813667,False,TBX21,none,none
TBX21_+_45810650.23-P1P2-1,0.0,37.83277184281605,33.731509711542586,67.6245826243748,37.55953718146146,35.78214077717932,False,TBX21,none,none
TBX21_+_45810650.23-P1P2-2,0.0,36.5281935034086,38.55029681319153,32.98760128018283,53.150288464332256,37.53924515830006,False,TBX21,none,none
TBX22_+_79270221.23-P1P2-1,7.3352395175759675,67.8380736491874,30.11741938530588,57.72830224031995,49.606935900043446,48.977746517246636,False,TBX22,none,none
TBX22_+_79270221.23-P1P2-2,95.35811372848758,6.522891697037251,19.275148406595765,21.44194083211884,7.086705128577634,12.899020051816507,False,TBX22,none,none
TBX22_+_79270399.23-P1P2-1,77.02001493454766,61.315181952150155,74.69120007555858,67.6245826243748,116.93063462153097,68.00319101385438,False,TBX22,none,none
TBX22_+_79270399.23-P1P2-2,51.346676623031776,87.40674874029915,66.25832264767293,174.834286784969,74.41040385006517,76.83253569398605,False,TBX22,none,none
TBX22_+_79270455.23-P1P2-1,47.67905686424379,2.6091566788149,0.0,0.0,0.0,1.30457833940745,False,TBX22,none,none
TBX22_+_79270455.23-P1P2-2,0.0,35.22361516400115,49.39256779190164,54.42954211230167,57.40231154147884,42.30809147795139,False,TBX22,none,none
TBX2_-_59477227.23-P1P2-1,66.01715565818371,52.183133576298005,78.06435104671283,36.28636140820112,54.567629490047786,65.12374231150542,False,TBX2,none,none
TBX2_-_59477227.23-P1P2-2,95.35811372848758,62.619760291557604,32.526812936130355,56.07892217631081,39.68554872003475,47.573286613843976,False,TBX2,none,none
TBX2_+_59477278.23-P1P2-1,165.04288914545924,277.0924392901424,309.36613192586196,186.379947233033,239.53063334592406,293.2292856080022,False,TBX2,none,none
TBX2_+_59477278.23-P1P2-2,157.70764962788328,172.20434080178342,371.04660682696846,318.3303523537643,314.64970770884696,271.62547381437594,False,TBX2,none,none
TBX2_+_59477432.23-P1P2-1,102.69335324606355,127.84867726193012,74.69120007555858,89.06652345649364,0.0,101.26993866874435,False,TBX2,none,deplete
TBX2_+_59477432.23-P1P2-2,47.67905686424379,129.15325560133755,69.87241297390963,77.52086300842966,0.0,99.51283428762359,False,TBX2,none,deplete
TBX3_+_115121951.23-P1P2-1,36.676197587879834,61.57609762003164,73.48650330014634,67.6245826243748,68.74103974720306,67.53130046008899,False,TBX3,none,none
TBX3_+_115121951.23-P1P2-2,66.01715565818371,95.23421877674386,134.92603884617034,67.6245826243748,110.5526000058111,115.0801288114571,False,TBX3,none,none
TBX3_+_115121957.23-P1P2-1,37.40972153963743,103.32260448107004,125.28846464287244,11.545660448063991,153.07283077727692,114.30553456197124,False,TBX3,deplete,none
TBX3_+_115121957.23-P1P2-2,0.0,44.3556635398533,27.708025834481408,8.246900320045707,63.07167564434095,36.03184468716736,False,TBX3,deplete,none
TBX3_-_115121988.23-P1P2-1,157.70764962788328,160.46313574711635,191.5467872905454,377.7080346580934,304.72832052883825,176.0049615188309,False,TBX3,none,none
TBX3_-_115121988.23-P1P2-2,0.0,26.091566788149002,33.731509711542586,32.98760128018283,12.047398718581979,29.911538249845794,False,TBX3,none,none
TBX4_+_59529758.23-P1-1,95.35811372848758,79.57927870385446,60.23483877061176,65.97520256036566,68.0323692343453,69.90705873723311,False,TBX4,none,none
TBX4_+_59529758.23-P1-2,168.71050890424726,56.09686859452035,81.67844137294954,57.72830224031995,23.386126924306193,68.88765498373495,False,TBX4,none,none
TBX4_+_59529775.23-P1-1,143.03717059273137,56.09686859452035,57.82544521978729,84.11838326446622,67.32369872148752,56.96115690715382,False,TBX4,none,none
TBX4_+_59529775.23-P1-2,150.37241011030733,112.1937371890407,171.06694210853738,44.53326172824682,205.5144487287514,141.63033964878903,False,TBX4,none,none
TBX4_-_59529809.23-P1-1,88.02287421091161,75.6655436856321,54.211354893550585,64.32582249635652,128.97803334011294,64.93844928959135,False,TBX4,none,none
TBX4_-_59529809.23-P1-2,18.338098793939917,39.13735018222351,56.62074844437505,56.07892217631081,62.363005131483185,47.87904931329928,False,TBX4,none,none
TBX4_-_59533671.23-P2-1,73.35239517575967,33.9190368245937,1.2046967754122353,31.338221216173686,14.173410257155268,17.561866800002967,False,TBX4,none,none
TBX4_-_59533671.23-P2-2,69.68477541697169,57.66236260180929,20.479845182007995,79.1702430724388,34.724855130030406,39.07110389190864,False,TBX4,none,none
TBX4_-_59533677.23-P2-1,0.0,0.0,0.0,4.948140192027425,0.0,0.0,False,TBX4,none,none
TBX4_-_59533677.23-P2-2,73.35239517575967,46.96482021866821,65.05362587226071,28.039461088155406,75.8277448757807,56.00922304546446,False,TBX4,none,none
TBX4_-_59534042.23-P2-1,0.0,0.0,0.0,0.0,0.0,0.0,False,TBX4,none,none
TBX4_-_59534042.23-P2-2,0.0,9.13204837585215,3.6140903262367057,4.948140192027425,0.0,6.373069351044428,False,TBX4,none,none
TBX5_+_114845581.23-P1-1,84.35525445212363,245.26072780860062,250.57692928574488,8.246900320045707,29.0554910271683,247.91882854717275,False,TBX5,deplete,deplete
TBX5_+_114845581.23-P1-2,0.0,145.06911134210844,175.88572921018635,18.14318070410056,76.53641538863846,160.4774202761474,False,TBX5,deplete,none
TBX5_+_114845617.23-P1-1,3.6676197587879837,207.42795596578455,163.83876145606396,178.13304691298728,36.142196155745935,185.63335871092426,False,TBX5,none,deplete
TBX5_+_114845617.23-P1-2,121.03145204000347,170.89976246237597,196.36557439219433,84.11838326446622,99.92254231294464,183.63266842728515,False,TBX5,none,none
TBX5_-_114845786.23-P1-1,58.68191614060774,166.9860274441536,128.90255496910916,51.13078198428338,43.22890128432357,147.94429120663136,False,TBX5,none,none
TBX5_-_114845786.23-P1-2,0.0,219.16916102045164,240.93935508244704,23.091320896127982,59.528323080052125,230.05425805144932,False,TBX5,deplete,none
TBX5_+_114843572.23-P2-1,0.0,255.69735452386024,256.6004131628061,56.07892217631081,43.22890128432357,256.1488838433332,False,TBX5,deplete,deplete
TBX5_+_114843572.23-P2-2,55.014296381819754,306.83682542863227,374.66069715320515,29.688841152164546,0.0,340.7487612909187,False,TBX5,deplete,deplete
TBX5_+_114843928.23-P2-1,3.6676197587879837,250.47904116623042,646.9221683963702,37.93574147221025,92.12716667150924,448.70060478130034,False,TBX5,deplete,deplete
TBX5_+_114843928.23-P2-2,40.34381734666782,187.85928087467283,166.24815500688845,42.88388166423768,45.35491282289686,177.05371794078064,False,TBX5,deplete,none
TBX5_+_114843956.23-P2-1,29.34095807030387,219.16916102045164,199.97966471843105,64.32582249635652,21.968785898590667,209.57441286944135,False,TBX5,none,deplete
TBX5_+_114843956.23-P2-2,0.0,229.6057877357112,185.52330341348423,0.0,0.0,207.56454557459773,False,TBX5,deplete,deplete
TBX6_+_30103196.23-P1P2-1,0.0,52.183133576298005,68.66771619849742,100.61218390455763,70.86705128577636,60.42542488739771,False,TBX6,none,none
TBX6_+_30103196.23-P1P2-2,256.73338311515886,101.75711047378111,81.91938072803198,94.01466364852106,167.95491154728992,91.83824560090655,False,TBX6,none,none
TBX6_-_30103224.23-P1P2-1,179.7133681806112,52.183133576298005,99.98983235921553,26.390081024146266,46.77225384861239,76.08648296775677,False,TBX6,none,none
TBX6_-_30103224.23-P1P2-2,150.37241011030733,65.22891697037251,95.17104525756658,141.84668550478617,171.49826411157875,80.19998111396954,False,TBX6,none,none
TBX6_-_30103248.23-P1P2-1,227.39242504485497,126.54409892252265,180.70451631183528,301.8365517136729,227.48323462734206,153.62430761717897,False,TBX6,none,none
TBX6_-_30103248.23-P1P2-2,66.01715565818371,50.878555236890556,57.82544521978729,57.72830224031995,75.8277448757807,54.35200022833892,False,TBX6,none,none
TCEB1_-_74883935.23-P1P2-1,0.0,10.4366267152596,16.865754855771293,23.091320896127982,9.212716667150925,13.651190785515446,False,TCEB1,none,none
TCEB1_-_74883935.23-P1P2-2,3.6676197587879837,0.0,13.251664529534587,4.948140192027425,12.756069231439742,6.625832264767293,False,TCEB1,none,none
TCEB1_+_74884343.23-P1P2-1,0.0,0.0,0.0,0.0,0.0,0.0,False,TCEB1,none,none
TCEB1_+_74884343.23-P1P2-2,18.338098793939917,1.30457833940745,9.637574203297882,6.597520256036566,0.0,5.471076271352667,False,TCEB1,none,none
TCEB1_+_74884400.23-P1P2-1,0.0,18.2640967517043,10.842270978710117,21.44194083211884,1.4173410257155268,14.55318386520721,False,TCEB1,none,none
TCEB1_+_74884400.23-P1P2-2,0.0,9.13204837585215,16.865754855771293,6.597520256036566,0.0,12.998901615811722,False,TCEB1,none,none
TCEB2_+_2827229.23-P1P2-1,0.0,19.568675091111754,6.023483877061176,0.0,0.0,12.796079484086466,False,TCEB2,none,none
TCEB2_+_2827229.23-P1P2-2,84.35525445212363,26.091566788149002,22.889238732832467,37.93574147221025,26.22080897573725,24.490402760490735,False,TCEB2,none,none
TCEB2_+_2827236.23-P1P2-1,0.0,0.0,3.6140903262367057,4.948140192027425,0.0,1.8070451631183528,False,TCEB2,none,none
TCEB2_+_2827236.23-P1P2-2,62.349535899395725,2.6091566788149,6.023483877061176,13.195040512073133,0.0,4.316320277938038,False,TCEB2,none,none
TCEB2_-_2827244.23-P1P2-1,0.0,0.0,25.298632283656936,13.195040512073133,0.0,12.649316141828468,False,TCEB2,none,none
TCEB2_-_2827244.23-P1P2-2,47.67905686424379,27.396145127556455,67.46301942308517,112.15784435262162,20.55144487287514,47.42958227532081,False,TCEB2,none,none
TCEB3_-_24069975.23-P1P2-1,88.02287421091161,92.62506209792896,84.32877427885647,112.15784435262162,125.43468077582412,88.47691818839272,False,TCEB3,none,none
TCEB3_-_24069975.23-P1P2-2,190.71622745697516,272.6568729361571,254.1910196119816,230.9132089612798,369.21733719889477,263.42394627406935,False,TCEB3,none,none
TCEB3_-_24070008.23-P1P2-1,139.36955083394338,97.84337545555876,150.5870969265294,158.67036215767942,74.41040385006517,124.21523619104408,False,TCEB3,none,none
TCEB3_-_24070008.23-P1P2-2,0.0,2.6091566788149,13.251664529534587,6.927396268838394,0.0,7.930410604174743,False,TCEB3,none,none
TCEB3_+_24070337.23-P1P2-1,33.008577829091855,122.63036390430031,115.65089043957458,110.50846428861249,111.96994103152663,119.14062717193744,False,TCEB3,none,none
TCEB3_+_24070337.23-P1P2-2,40.34381734666782,93.92964043733642,144.56361304946822,120.73462068546915,172.2069346244365,119.24662674340232,False,TCEB3,none,none
TCERG1_-_145826915.23-P1P2-1,0.0,35.22361516400115,8.432877427885646,1.6493800640091416,0.0,21.8282462959434,False,TCERG1,deplete,deplete
TCERG1_-_145826915.23-P1P2-2,0.0,0.0,0.0,3.298760128018283,0.0,0.0,False,TCERG1,none,none
TCERG1_-_145826918.23-P1P2-1,40.34381734666782,14.35036173348195,10.842270978710117,9.89628038405485,2.1260115385732905,12.596316356096033,False,TCERG1,none,none
TCERG1_-_145826918.23-P1P2-2,14.670479035151935,81.1447727111434,51.801961342726116,16.493800640091415,18.42543333430185,66.47336702693477,False,TCERG1,deplete,none
TCERG1_-_145827102.23-P1P2-1,0.0,16.95951841229685,13.251664529534587,0.0,0.0,15.105591470915718,False,TCERG1,none,none
TCERG1_-_145827102.23-P1P2-2,0.0,3.9137350182223503,7.228180652473411,4.948140192027425,10.630057692866451,5.570957835347881,False,TCERG1,none,none
TCF12_+_57210896.23-P1-1,106.36097300485153,103.06168881318855,103.60392268545223,70.92334275239308,96.37918974865583,103.33280574932039,False,TCF12,none,none
TCF12_+_57210896.23-P1-2,25.673338311515888,133.0669906195599,143.35891627405599,110.50846428861249,176.4589577015831,138.21295344680794,False,TCF12,none,none
TCF12_-_57210936.23-P1-1,77.02001493454766,253.0881978450453,261.419200264455,122.05412473667647,367.79999617317924,257.25369905475014,False,TCF12,none,none
TCF12_-_57210936.23-P1-2,33.008577829091855,74.36096534622466,31.32211616071811,28.039461088155406,100.63121282580241,52.841540753471385,False,TCF12,none,none
TCF12_+_57211164.23-P1-1,58.68191614060774,66.53349530977995,27.708025834481408,26.390081024146266,0.0,47.12076057213068,False,TCF12,none,deplete
TCF12_+_57211164.23-P1-2,62.349535899395725,90.01590541911406,57.82544521978729,46.182641792255964,70.15838077291858,73.92067531945068,False,TCF12,none,none
TCF12_-_57511676.23-P2-1,73.35239517575967,45.66024187926075,55.416051668962815,72.57272281640223,61.65433461862541,50.53814677411178,False,TCF12,none,none
TCF12_-_57511676.23-P2-2,0.0,57.92327826969078,24.093935508244705,13.195040512073133,61.65433461862541,41.00860688896775,False,TCF12,none,none
TCF12_+_57511734.23-P2-1,69.68477541697169,82.44935105055085,81.91938072803198,74.22210288041137,54.567629490047786,82.18436588929141,False,TCF12,none,none
TCF12_+_57511734.23-P2-2,154.04002986909532,110.88915884963325,39.75499358860376,34.636981344191966,70.86705128577636,75.3220762191185,False,TCF12,none,none
TCF12_-_57511874.23-P2-1,0.0,80.8838570432619,57.82544521978729,61.027062368338235,41.10288974575028,69.35465113152459,False,TCF12,none,none
TCF12_-_57511874.23-P2-2,360.16026031298,65.22891697037251,63.848929096848465,65.97520256036566,53.150288464332256,64.53892303361049,False,TCF12,none,none
TCF15_-_590883.23-P1P2-1,124.69907179879145,88.7113270797066,180.46357695675283,161.63924627289586,208.34913078018246,134.58745201822973,False,TCF15,none,none
TCF15_-_590883.23-P1P2-2,418.84217645358774,110.88915884963325,110.83210333792563,102.26156396856676,97.79653077437135,110.86063109377943,False,TCF15,none,none
TCF15_+_590907.23-P1P2-1,410.7734129842542,215.25542600222926,126.25222206320225,219.3675485132158,0.0,170.75382403271576,False,TCF15,none,deplete
TCF15_+_590907.23-P1P2-2,0.0,20.8732534305192,31.32211616071811,18.14318070410056,0.0,26.097684795618655,False,TCF15,none,deplete
TCF15_-_590923.23-P1P2-1,95.35811372848758,160.46313574711635,231.30178087914916,138.54792537676786,291.97225129739854,195.88245831313276,False,TCF15,none,none
TCF15_-_590923.23-P1P2-2,110.02859276363951,35.22361516400115,62.64423232143622,64.32582249635652,0.0,48.93392374271869,False,TCF15,none,deplete
TCF19_-_31126353.23-P1-1,216.38956576849105,88.7113270797066,134.92603884617034,288.64151120159977,153.07283077727692,111.81868296293848,False,TCF19,none,none
TCF19_-_31126353.23-P1-2,36.676197587879834,19.568675091111754,69.87241297390963,37.93574147221025,31.181502565741592,44.720544032510695,False,TCF19,none,none
TCF19_+_31126360.23-P1-1,0.0,14.35036173348195,16.865754855771293,39.5851215362194,11.338728205724214,15.608058294626622,False,TCF19,none,none
TCF19_+_31126360.23-P1-2,0.0,19.568675091111754,2.4093935508244706,8.246900320045707,0.0,10.989034320968113,False,TCF19,none,none
TCF19_-_31126471.23-P1-1,44.011437105455805,19.568675091111754,67.46301942308517,56.07892217631081,80.07976795292727,43.515847257098464,False,TCF19,none,none
TCF19_-_31126471.23-P1-2,0.0,15.654940072889401,28.912722609893645,75.8714829444205,56.69364102862107,22.283831341391522,False,TCF19,none,none
TCF19_-_31127346.23-P2-1,0.0,19.568675091111754,24.093935508244705,24.740700960137122,30.47283205288383,21.831305299678228,False,TCF19,none,none
TCF19_-_31127346.23-P2-2,0.0,44.3556635398533,57.82544521978729,127.0022649287039,55.984970515763315,51.0905543798203,False,TCF19,none,none
TCF19_+_31127398.23-P2-1,80.68763469333564,22.17783176992665,34.936206486954816,3.298760128018283,34.01618461717265,28.557019128440736,False,TCF19,deplete,none
TCF19_+_31127398.23-P2-2,0.0,108.54091783869984,57.82544521978729,62.67644243234737,93.54450769722477,83.18318152924357,False,TCF19,none,none
TCF19_-_31127409.23-P2-1,0.0,24.78698844874155,10.842270978710117,44.53326172824682,24.803467950021723,17.814629713725832,False,TCF19,none,none
TCF19_-_31127409.23-P2-2,0.0,33.9190368245937,59.03014199519952,56.07892217631081,75.11907436292292,46.47458940989661,False,TCF19,none,none
TCF20_+_42610625.23-P1P2-1,80.68763469333564,52.183133576298005,31.32211616071811,54.7594181251035,77.95375641435398,41.75262486850806,False,TCF20,none,none
TCF20_+_42610625.23-P1P2-2,66.01715565818371,57.4014469339278,39.75499358860376,72.57272281640223,45.35491282289686,48.578220261265784,False,TCF20,none,none
TCF20_-_42610742.23-P1P2-1,30.80800597381906,65.489832638254,86.73816782968093,112.15784435262162,76.53641538863846,76.11400023396746,False,TCF20,none,none
TCF20_-_42610742.23-P1P2-2,0.0,14.35036173348195,8.432877427885646,18.14318070410056,14.882080770013031,11.391619580683798,False,TCF20,none,none
TCF20_-_42610747.23-P1P2-1,0.0,86.10217040089171,38.55029681319153,44.53326172824682,25.512138462879484,62.326233607041615,False,TCF20,none,none
TCF20_-_42610747.23-P1P2-2,36.676197587879834,43.051085200445854,44.5737806902527,29.688841152164546,78.66242692721174,43.81243294534927,False,TCF20,none,none
TCF21_+_134210262.23-P1P2-1,15.40400298690953,33.9190368245937,24.093935508244705,51.13078198428338,58.81965256719437,29.0064861664192,False,TCF21,none,none
TCF21_+_134210262.23-P1P2-2,47.67905686424379,41.7465068610384,61.439535546024,18.14318070410056,51.732947438616726,51.593021203531194,False,TCF21,none,none
TCF21_-_134210308.23-P1P2-1,0.0,52.183133576298005,49.39256779190164,23.091320896127982,53.150288464332256,50.78785068409982,False,TCF21,none,none
TCF21_-_134210308.23-P1P2-2,0.0,41.7465068610384,46.98317424107717,61.027062368338235,44.6462423100391,44.36484055105778,False,TCF21,none,none
TCF21_+_134210327.23-P1P2-1,29.34095807030387,27.396145127556455,28.912722609893645,21.44194083211884,27.638150001452775,28.15443386872505,False,TCF21,none,none
TCF21_+_134210327.23-P1P2-2,62.349535899395725,66.53349530977995,77.10059362638306,46.182641792255964,102.7572243643757,71.8170444680815,False,TCF21,none,none
TCF23_+_27371951.23-P1P2-1,66.01715565818371,28.7007234669639,39.75499358860376,62.67644243234737,51.732947438616726,34.22785852778383,False,TCF23,none,none
TCF23_+_27371951.23-P1P2-2,14.670479035151935,56.09686859452035,53.00665811813835,37.93574147221025,95.67051923579807,54.551763356329346,False,TCF23,none,none
TCF23_-_27372136.23-P1P2-1,0.0,30.005301806371353,33.731509711542586,84.11838326446622,48.898265387185674,31.868405758956968,False,TCF23,none,none
TCF23_-_27372136.23-P1P2-2,0.0,49.5739768974831,28.912722609893645,36.28636140820112,51.02427692575897,39.24334975368837,False,TCF23,none,none
TCF23_-_27372261.23-P1P2-1,0.0,112.1937371890407,43.369083914840466,105.56032409658506,35.43352564288818,77.78141055194058,False,TCF23,none,none
TCF23_-_27372261.23-P1P2-2,117.36383228121548,97.84337545555876,60.23483877061176,105.56032409658506,69.44971026006081,79.03910711308527,False,TCF23,none,none
TCF24_-_67874767.23-P1P2-1,91.69049396969959,56.09686859452035,61.439535546024,31.338221216173686,57.40231154147884,58.768202070272174,False,TCF24,none,none
TCF24_-_67874767.23-P1P2-2,106.36097300485153,49.5739768974831,42.164387139428236,95.6640437125302,104.17456539009123,45.86918201845567,False,TCF24,none,none
TCF24_-_67874776.23-P1P2-1,102.69335324606355,108.28000217081836,107.21801301168894,100.61218390455763,153.07283077727692,107.74900759125364,False,TCF24,none,none
TCF24_-_67874776.23-P1P2-2,0.0,14.35036173348195,13.251664529534587,31.338221216173686,0.0,13.801013131508268,False,TCF24,none,none
TCF24_-_67874813.23-P1P2-1,117.36383228121548,78.27470036444701,72.28180652473411,42.88388166423768,42.520230771465805,75.27825344459056,False,TCF24,none,none
TCF24_-_67874813.23-P1P2-2,124.69907179879145,65.22891697037251,91.55695493132987,49.481401920274244,112.6786115443844,78.39293595085118,False,TCF24,none,none
TCF25_+_89940042.23-P1P2-1,73.35239517575967,50.878555236890556,42.164387139428236,32.98760128018283,47.48092436147015,46.521471188159396,False,TCF25,none,none
TCF25_+_89940042.23-P1P2-2,36.676197587879834,13.045783394074501,53.00665811813835,21.44194083211884,52.4416179514745,33.026220756106426,False,TCF25,none,none
