,promoter,enhancer,edist,pro_enh_dist,promoter_nontarget_pval,enhancer_nontarget_pval,promoter_nontarget_edist,enhancer_nontarget_edist,total_cell_num,edist_norm,target_name,expression_category,expression_level,expression_level_norm,is_NT
672,OVOL1_P1P2,OR14J1,9.13427734375,-1,5.0,-1.0,12.58282470703125,-1.0,2335,0.7259321779032485,ACVR2B,normal,66.79433,0.85458505,True
673,OVOL1_P1P2,OR2A2,10.3336181640625,-1,5.0,-1.0,12.58282470703125,-1.0,2397,0.8212478838943136,ACVR2B,normal,85.51017,1.0940408,True
674,PBX2_P1P2,Element1075,9.0430908203125,62016,5.0,1.472885888360195,21.09967041015625,4.24281005859375,2068,0.42858919805494405,PBX2,normal,63.382343,0.9588367,False
675,PBX2_P1P2,Element1076,9.942138671875,59871,5.0,1.4652126413705082,21.09967041015625,5.601983642578125,1510,0.47119876654989773,PBX2,normal,52.91719,0.80052173,False
676,PBX2_P1P2,Element1077,20.08251953125,36469,5.0,0.3296984717149923,21.09967041015625,1.785321044921875,1993,0.9517930441976644,PBX2,normal,64.103485,0.969746,False
677,PBX2_P1P2,Element1078,14.9295654296875,35415,5.0,0.7515117744225569,21.09967041015625,2.129022216796875,2608,0.7075733951986856,PBX2,normal,66.17875,1.0011402,False
678,PBX2_P1P2,Element1079,6.5142822265625,23252,5.0,3.09151498112135,21.09967041015625,6.39989013671875,2590,0.308738577424739,PBX2,normal,66.672165,1.0086045,False
679,PBX2_P1P2,Element1080,17.4224853515625,22619,5.0,0.4044376469941488,21.09967041015625,1.442681884765625,2872,0.825723104337035,PBX2,normal,60.329067,0.91264725,False
680,PBX2_P1P2,Element1081,7.8040771484375,14020,5.0,2.696803942579511,21.09967041015625,6.3671142578125,1981,0.3698672536932632,PBX2,normal,53.911076,0.81555706,False
681,PBX2_P1P2,Element1082,16.3739013671875,12741,5.0,0.471456079191303,21.09967041015625,1.639617919921875,2915,0.7760264046260165,PBX2,normal,63.308475,0.9577192,False
682,PBX2_P1P2,Element1083,21.9774169921875,12116,5.0,0.2266817339962619,21.09967041015625,1.126885986328125,2866,1.0416000138849917,PBX2,normal,62.81183,0.95020604,False
683,PBX2_P1P2,Element1084,11.6671142578125,4358,5.0,1.3466909870615211,21.09967041015625,4.502783203125,1717,0.5529524410104802,PBX2,normal,60.22322,0.911046,False
684,PBX2_P1P2,Element1085,6.83203125,117,5.0,5.0,21.09967041015625,14.429620361328125,1865,0.3237980080822223,PBX2,normal,8.366195,0.12656228,False
685,PBX2_P1P2,Element1086,18.4271240234375,5664,5.0,0.4042723630861686,21.09967041015625,1.2645751953125,3858,0.8733370552825162,PBX2,normal,60.885178,0.92106,False
686,PBX2_P1P2,Element1087,16.13720703125,6308,5.0,0.2732239050402876,21.09967041015625,1.537579345703125,2129,0.7648084883583022,PBX2,normal,54.493366,0.82436585,False
687,PBX2_P1P2,Element1088,16.5537109375,65149,5.0,0.4018553983592141,21.09967041015625,1.241802978515625,3836,0.7845483183250072,PBX2,normal,76.75014,1.1610622,False
688,PBX2_P1P2,OR10H2,16.05419921875,-1,5.0,-1.0,21.09967041015625,-1.0,1945,0.7608744073567315,ACVR2B,normal,76.72568,0.9816495,True
689,PBX2_P1P2,OR10K1,17.684814453125,-1,5.0,-1.0,21.09967041015625,-1.0,1783,0.8381559573846461,ACVR2B,normal,79.90196,1.0222877,True
690,PBX2_P1P2,OR10V1,18.2884521484375,-1,5.0,-1.0,21.09967041015625,-1.0,1718,0.866764825844598,ACVR2B,normal,80.799446,1.0337704,True
691,PBX2_P1P2,OR14J1,17.30126953125,-1,5.0,-1.0,21.09967041015625,-1.0,1928,0.8199781889920942,ACVR2B,normal,66.79433,0.85458505,True
692,PBX2_P1P2,OR2A2,17.461181640625,-1,5.0,-1.0,21.09967041015625,-1.0,1984,0.8275570803333555,ACVR2B,normal,85.51017,1.0940408,True
693,PCGF2_P1,Element558,8.48193359375,71618,3.677780705266081,0.7432582073747451,7.56658935546875,1.962396240234375,3756,1.1209718401884312,PCGF2,normal,41.490215,1.0220745,False
694,PCGF2_P1,Element559,8.5382080078125,44258,3.677780705266081,0.3643554331566243,7.56658935546875,1.112261962890625,5250,1.128409063409991,PCGF2,normal,41.389755,1.0195998,False
695,PCGF2_P1,Element560,9.0753173828125,42645,3.677780705266081,0.2166968477046285,7.56658935546875,1.00732421875,4148,1.1993934065224932,PCGF2,normal,36.321587,0.89474994,False
696,PCGF2_P1,Element561,9.908935546875,41523,3.677780705266081,0.4993382237254833,7.56658935546875,1.342559814453125,5033,1.309564333594147,PCGF2,normal,40.352528,0.9940486,False
697,PCGF2_P1,Element562,12.171630859375,40440,3.677780705266081,1.093072652691044,7.56658935546875,2.533197021484375,3756,1.608602011760815,PCGF2,normal,43.97419,1.0832651,False
698,PCGF2_P1,Element563,6.178955078125,15777,3.677780705266081,0.7722160991462818,7.56658935546875,1.74822998046875,4022,0.8166103362883255,PCGF2,normal,40.703236,1.0026879,False
699,PCGF2_P1,Element564,12.760986328125,38,3.677780705266081,0.8736737399050588,7.56658935546875,3.01180419921875,2708,1.6864911955215334,PCGF2,normal,29.708578,0.73184437,False
700,PCGF2_P1,Element565,9.3675537109375,2156,3.677780705266081,0.3344096290729331,7.56658935546875,1.585638427734375,2928,1.2380153422977955,PCGF2,normal,38.437504,0.94687366,False
701,PCGF2_P1,Element566,13.1513671875,39528,3.677780705266081,0.927897221114824,7.56658935546875,2.88001708984375,2781,1.73808390672012,PCGF2,normal,39.625256,0.97613287,False
702,PCGF2_P1,Element567,9.567138671875,49888,3.677780705266081,0.6223113592666296,7.56658935546875,1.36181640625,5485,1.264392478886191,PCGF2,normal,38.24218,0.942062,False
703,PCGF2_P1,Element568,15.30810546875,75631,3.677780705266081,1.60977163753087,7.56658935546875,3.966607666015625,2990,2.023118309927322,PCGF2,normal,34.18954,0.8422289,False
704,PCGF2_P1,Element569,16.7293701171875,103926,3.677780705266081,0.8722151236378285,7.56658935546875,4.467987060546875,2116,2.210952561486154,PCGF2,normal,36.067257,0.8884848,False
705,PCGF2_P1,Element570,10.3765869140625,119971,3.677780705266081,0.3013688775409857,7.56658935546875,1.1080810546875,4365,1.3713691105177823,PCGF2,normal,40.39509,0.99509704,False
706,PCGF2_P1,Element571,12.578369140625,120773,3.677780705266081,1.1277854366024145,7.56658935546875,2.158489990234375,4821,1.6623565188632825,PCGF2,normal,36.370766,0.8959614,False
707,PCGF2_P1,Element572,17.599609375,130259,3.677780705266081,2.0381045263321496,7.56658935546875,4.244989013671875,3552,2.32596333013366,PCGF2,normal,39.260887,0.967157,False
708,PCGF2_P1,OR10H2,11.1103515625,-1,3.677780705266081,-1.0,7.56658935546875,-1.0,2688,1.468343402892612,ACVR2B,normal,76.72568,0.9816495,True
709,PCGF2_P1,OR10K1,10.4991455078125,-1,3.677780705266081,-1.0,7.56658935546875,-1.0,2524,1.3875664469916351,ACVR2B,normal,79.90196,1.0222877,True
710,PCGF2_P1,OR10V1,11.0621337890625,-1,3.677780705266081,-1.0,7.56658935546875,-1.0,2457,1.4619709448177396,ACVR2B,normal,80.799446,1.0337704,True
711,PCGF2_P1,OR14J1,9.5450439453125,-1,3.677780705266081,-1.0,7.56658935546875,-1.0,2667,1.2614724411354268,ACVR2B,normal,66.79433,0.85458505,True
712,PCGF2_P1,OR2A2,10.2489013671875,-1,3.677780705266081,-1.0,7.56658935546875,-1.0,2725,1.3544941962233104,ACVR2B,normal,85.51017,1.0940408,True
713,PCGF6_P1P2,Element107,32.0018310546875,119809,5.0,0.8821985920026725,28.02897338867188,2.51756591796875,3007,1.141741105210128,PCGF6,normal,24.017029,1.050443,False
714,PCGF6_P1P2,Element108,27.1890869140625,109514,5.0,0.6061441314120389,28.02897338867188,1.6400390625,3762,0.9700350611146955,PCGF6,normal,24.315094,1.0634797,False
715,PCGF6_P1P2,Element109,4.8880615234375,253,5.0,5.0,28.02897338867188,13.3784423828125,2749,0.1743931700835339,PCGF6,normal,4.357177,0.1905717,False
716,PCGF6_P1P2,Element110,27.95751953125,16844,5.0,1.0368735589180955,28.02897338867188,2.687957763671875,3527,0.9974507144292785,PCGF6,normal,23.584948,1.0315449,False
717,PCGF6_P1P2,Element111,25.4566650390625,17442,5.0,0.5539135151866643,28.02897338867188,1.737176513671875,3108,0.908226808240897,PCGF6,normal,21.3433,0.933501,False
718,PCGF6_P1P2,Element112,60.356689453125,45462,5.0,5.0,28.02897338867188,26.00641479492188,2233,2.153367824649568,PCGF6,normal,20.40594,0.89250326,False
719,PCGF6_P1P2,Element113,32.401123046875,91079,5.0,0.7213378390900193,28.02897338867188,2.43668212890625,2853,1.1559867925797866,PCGF6,normal,22.983847,1.0052543,False
720,PCGF6_P1P2,Element114,26.763916015625,141017,5.0,0.4573488235445948,28.02897338867188,1.705511474609375,3098,0.9548660824817022,PCGF6,normal,26.139332,1.143267,False
721,PCGF6_P1P2,OR10H2,28.0718994140625,-1,5.0,-1.0,28.02897338867188,-1.0,2571,1.001531487607319,ACVR2B,normal,76.72568,0.9816495,True
722,PCGF6_P1P2,OR10K1,26.1815185546875,-1,5.0,-1.0,28.02897338867188,-1.0,2405,0.9340876739092042,ACVR2B,normal,79.90196,1.0222877,True
723,PCGF6_P1P2,OR10V1,24.55224609375,-1,5.0,-1.0,28.02897338867188,-1.0,2342,0.8759595206463386,ACVR2B,normal,80.799446,1.0337704,True
724,PCGF6_P1P2,OR14J1,26.2957763671875,-1,5.0,-1.0,28.02897338867188,-1.0,2552,0.938164091939776,ACVR2B,normal,66.79433,0.85458505,True
725,PCGF6_P1P2,OR2A2,30.718505859375,-1,5.0,-1.0,28.02897338867188,-1.0,2610,1.0959554398731606,ACVR2B,normal,85.51017,1.0940408,True
726,PIN1_P1P2,Element700,16.2275390625,66594,5.0,1.263922362996054,30.0593994140625,4.20010986328125,1727,0.5398490781192512,PIN1,normal,99.597115,0.8740127,False
727,PIN1_P1P2,Element701,19.6495361328125,49584,5.0,1.4000078224159018,30.0593994140625,4.753912353515625,1507,0.6536902438449912,PIN1,normal,119.2238,1.0462464,False
728,PIN1_P1P2,Element702,22.4918212890625,42998,5.0,1.5029320636014951,30.0593994140625,5.007952880859375,1588,0.7482458641053318,PIN1,normal,108.37469,0.95104015,False
729,PIN1_P1P2,Element703,8.1116943359375,16023,5.0,4.221848749616356,30.0593994140625,10.527056884765624,1781,0.26985550257343655,PIN1,normal,110.526436,0.9699228,False
730,PIN1_P1P2,Element704,18.23828125,7601,5.0,1.725611204449621,30.0593994140625,5.77784423828125,1487,0.6067413722666628,PIN1,normal,97.15162,0.8525523,False
731,PIN1_P1P2,OR10H2,23.7408447265625,-1,5.0,-1.0,30.0593994140625,-1.0,1887,0.789797706851587,ACVR2B,normal,76.72568,0.9816495,True
732,PIN1_P1P2,OR10K1,26.868408203125,-1,5.0,-1.0,30.0593994140625,-1.0,1723,0.8938438134780338,ACVR2B,normal,79.90196,1.0222877,True
733,PIN1_P1P2,OR10V1,26.7076416015625,-1,5.0,-1.0,30.0593994140625,-1.0,1658,0.8884955162832705,ACVR2B,normal,80.799446,1.0337704,True
734,PIN1_P1P2,OR14J1,25.954833984375,-1,5.0,-1.0,30.0593994140625,-1.0,1868,0.8634515156757494,ACVR2B,normal,66.79433,0.85458505,True
735,PIN1_P1P2,OR2A2,26.70166015625,-1,5.0,-1.0,30.0593994140625,-1.0,1920,0.888296528764255,ACVR2B,normal,85.51017,1.0940408,True
736,PITX2_P1,Element959,22.966796875,10826,5.0,2.0675262353228465,40.83021240234375,6.26480712890625,1646,0.562495160414146,PITX2,normal,37.888153,0.690145,False
737,PITX2_P1,Element960,8.2724609375,7244,5.0,5.0,40.83021240234375,15.368170166015624,2192,0.20260636550166813,PITX2,normal,37.739563,0.6874384,False
738,PITX2_P1,Element961,8.6875,5800,5.0,5.0,40.83021240234375,16.684930419921876,2298,0.21277136436109545,PITX2,normal,25.97812,0.47319993,False
739,PITX2_P1,Element962,5.9976806640625,1935,5.0,5.0,40.83021240234375,18.97494506835937,2455,0.14689320263536565,PITX2,normal,26.45372,0.4818631,False
740,PITX2_P1,Element963,5.120361328125,641,5.0,5.0,40.83021240234375,27.50743408203125,3274,0.1254061888698644,PITX2,normal,24.126574,0.4394734,False
741,PITX2_P1,Element964,4.2398681640625,114,5.0,5.0,40.83021240234375,28.6123779296875,2577,0.10384144276014401,PITX2,normal,46.48404,0.8467219,False
742,PITX2_P1,Element965,23.2703857421875,51034,5.0,2.012780770091995,40.83021240234375,8.421881103515625,1382,0.5699305581092624,PITX2,normal,49.163548,0.89553005,False
743,PITX2_P1,OR10H2,34.4306640625,-1,5.0,-1.0,40.83021240234375,-1.0,2004,0.8432643877337166,ACVR2B,normal,76.72568,0.9816495,True
744,PITX2_P1,OR10K1,38.515625,-1,5.0,-1.0,40.83021240234375,-1.0,1836,0.9433118941548566,ACVR2B,normal,79.90196,1.0222877,True
745,PITX2_P1,OR10V1,38.714111328125,-1,5.0,-1.0,40.83021240234375,-1.0,1773,0.9481731553741004,ACVR2B,normal,80.799446,1.0337704,True
746,PITX2_P1,OR14J1,36.49560546875,-1,5.0,-1.0,40.83021240234375,-1.0,1979,0.8938382467649144,ACVR2B,normal,66.79433,0.85458505,True
747,PITX2_P1,OR2A2,35.3848876953125,-1,5.0,-1.0,40.83021240234375,-1.0,2035,0.8666349159937587,ACVR2B,normal,85.51017,1.0940408,True
748,PLAGL2_P1P2,Element833,18.0469970703125,95505,5.0,0.6147334310424682,15.1323974609375,1.999993896484375,3829,1.1926065989806767,PLAGL2,normal,24.013538,0.8882293,False
749,PLAGL2_P1P2,Element834,16.0523681640625,94984,5.0,0.3666224527794603,15.1323974609375,1.47506103515625,4257,1.060794775282621,PLAGL2,normal,31.429758,1.1625456,False
750,PLAGL2_P1P2,Element835,25.0494384765625,89577,5.0,1.29362364416031,15.1323974609375,3.101373291015625,4044,1.6553516084430555,PLAGL2,normal,26.386702,0.9760095,False
751,PLAGL2_P1P2,Element836,18.9835205078125,49830,5.0,0.2785108981665556,15.1323974609375,1.439947509765625,3924,1.2544952349299718,PLAGL2,normal,29.593267,1.0946162,False
752,PLAGL2_P1P2,Element837,26.87939453125,14687,5.0,1.247490599211157,15.1323974609375,3.6022216796875,3620,1.7762812932078995,PLAGL2,normal,23.559547,0.8714368,False
753,PLAGL2_P1P2,Element838,13.289794921875,137,5.0,2.4485500020271247,15.1323974609375,4.5867431640625,4002,0.8782345927789061,PLAGL2,normal,19.118189,0.7071567,False
754,PLAGL2_P1P2,OR10H2,19.1270751953125,-1,5.0,-1.0,15.1323974609375,-1.0,3484,1.2639818141630754,ACVR2B,normal,76.72568,0.9816495,True
755,PLAGL2_P1P2,OR10K1,19.44775390625,-1,5.0,-1.0,15.1323974609375,-1.0,3316,1.285173347875119,ACVR2B,normal,79.90196,1.0222877,True
756,PLAGL2_P1P2,OR10V1,19.87353515625,-1,5.0,-1.0,15.1323974609375,-1.0,3247,1.3133104128113993,ACVR2B,normal,80.799446,1.0337704,True
757,PLAGL2_P1P2,OR14J1,20.7587890625,-1,5.0,-1.0,15.1323974609375,-1.0,3461,1.3718109847488718,ACVR2B,normal,66.79433,0.85458505,True
758,PLAGL2_P1P2,OR2A2,19.509521484375,-1,5.0,-1.0,15.1323974609375,-1.0,3517,1.2892551583274579,ACVR2B,normal,85.51017,1.0940408,True
779,RARA_P2,Element573,6.4140625,140717,3.677780705266081,0.3165386875002709,9.3239013671875,1.38426513671875,2972,0.6879161680723318,RARA,normal,27.890312,1.0030257,False
780,RARA_P2,Element574,2.814208984375,131604,3.677780705266081,5.0,9.3239013671875,15.027789306640624,2922,0.3018274082433682,RARA,normal,26.079226,0.9378931,False
781,RARA_P2,Element575,6.52001953125,90369,3.677780705266081,1.33338843158097,9.3239013671875,3.897833251953125,2255,0.6992801912507496,RARA,normal,35.228264,1.266922,False
782,RARA_P2,Element576,5.2890625,89663,3.677780705266081,1.0547284184922905,9.3239013671875,3.318536376953125,2346,0.567258521053555,RARA,normal,31.243746,1.1236259,False
783,RARA_P2,Element577,14.921875,2190,3.677780705266081,0.6476052120258909,9.3239013671875,2.04007568359375,2772,1.6003896236518316,RARA,normal,27.247292,0.97990054,False
784,RARA_P2,Element578,2.9140625,1601,3.677780705266081,2.767003889607846,9.3239013671875,6.4197998046875,2298,0.3125368217916928,RARA,normal,28.04561,1.0086106,False
785,RARA_P2,Element579,7.10107421875,42,3.677780705266081,0.5765738902868627,9.3239013671875,1.668743896484375,3388,0.7615990280356213,RARA,normal,25.35784,0.91194975,False
786,RARA_P2,Element580,7.7572021484375,1425,3.677780705266081,0.211789191732088,9.3239013671875,0.88714599609375,5084,0.8319695632706392,RARA,normal,29.060526,1.0451103,False
787,RARA_P2,Element581,23.6131591796875,63,3.677780705266081,5.0,9.3239013671875,6.40869140625,4218,2.5325406447119327,RARA,normal,22.384401,0.8050153,False
788,RARA_P2,Element582,3.9425048828125,15,3.677780705266081,1.6976690713156006,9.3239013671875,3.50982666015625,3269,0.4228385444623953,RARA,normal,29.468918,1.0597974,False
789,RARA_P2,Element583,8.200439453125,284,3.677780705266081,5.0,9.3239013671875,24.09656982421875,1574,0.8795073146080067,RARA,normal,25.129408,0.9037346,False
790,RARA_P2,Element584,5.481201171875,3027,3.677780705266081,1.8323873272724696,9.3239013671875,3.27891845703125,3070,0.5878656322088885,RARA,normal,20.960966,0.753824,False
791,RARA_P2,Element585,8.276611328125,44663,3.677780705266081,0.2766182217808583,9.3239013671875,4.1704833984375,1360,0.8876768427915698,RARA,normal,24.132591,0.8678859,False
792,RARA_P2,Element586,7.4910888671875,81021,3.677780705266081,0.53430492573743,9.3239013671875,1.898724365234375,2759,0.8034285833985761,RARA,normal,31.990597,1.150485,False
793,RARA_P2,Element587,9.296142578125,101401,3.677780705266081,0.6580513535874946,9.3239013671875,1.616119384765625,3936,0.9970228354023363,RARA,normal,31.139448,1.1198751,False
794,RARA_P2,Element588,7.0244140625,116085,3.677780705266081,0.4733247913605654,9.3239013671875,1.352947998046875,3973,0.7533771310816508,RARA,normal,29.352224,1.0556008,False
795,RARA_P2,Element589,5.4202880859375,121142,3.677780705266081,1.3250470519514346,9.3239013671875,3.137786865234375,2817,0.5813326281005585,RARA,normal,32.090645,1.1540831,False
796,RARA_P2,Element590,12.017578125,132330,3.677780705266081,0.6163461785374417,9.3239013671875,2.16552734375,2504,1.288900177268288,RARA,normal,30.491545,1.0965743,False
797,RARA_P2,Element591,5.728759765625,141586,3.677780705266081,0.4039419838619721,9.3239013671875,1.955548095703125,2285,0.6144165988054684,RARA,normal,25.530277,0.91815114,False
798,RARA_P2,Element592,7.910888671875,148388,3.677780705266081,0.4753961932813313,9.3239013671875,1.82750244140625,2560,0.8484526337563858,RARA,normal,30.099808,1.0824863,False
804,RARA_P2,OR10H2,5.5899658203125,-1,3.677780705266081,-1.0,9.3239013671875,-1.0,2187,0.5995307758171492,ACVR2B,normal,76.72568,0.9816495,True
805,RARA_P2,OR10K1,8.5523681640625,-1,3.677780705266081,-1.0,9.3239013671875,-1.0,2011,0.91725210587918,ACVR2B,normal,79.90196,1.0222877,True
806,RARA_P2,OR10V1,7.8358154296875,-1,3.677780705266081,-1.0,9.3239013671875,-1.0,1954,0.8404009353062395,ACVR2B,normal,80.799446,1.0337704,True
807,RARA_P2,OR14J1,8.619140625,-1,3.677780705266081,-1.0,9.3239013671875,-1.0,2168,0.9244135352323996,ACVR2B,normal,66.79433,0.85458505,True
808,RARA_P2,OR2A2,7.794189453125,-1,3.677780705266081,-1.0,9.3239013671875,-1.0,2226,0.835936497629004,ACVR2B,normal,85.51017,1.0940408,True
809,RBPJ_P1P2,Element932,6.5679931640625,55188,5.0,0.5389368862964493,11.270147705078124,1.835919189453125,2809,0.5827779134698546,RBPJ,normal,135.03241,0.98445624,False
810,RBPJ_P1P2,Element933,8.8759765625,109,5.0,0.2750609039991807,11.270147705078124,1.071685791015625,3953,0.7875652382533236,RBPJ,normal,117.30658,0.85522574,False
811,RBPJ_P1P2,Element934,2.295166015625,237,5.0,5.0,11.270147705078124,9.01368408203125,3012,0.20365003864065065,RBPJ,normal,97.93845,0.7140221,False
812,RBPJ_P1P2,OR10H2,7.9940185546875,-1,5.0,-1.0,11.270147705078124,-1.0,2171,0.7093091203308313,ACVR2B,normal,76.72568,0.9816495,True
813,RBPJ_P1P2,OR10K1,8.844970703125,-1,5.0,-1.0,11.270147705078124,-1.0,2005,0.7848140889173633,ACVR2B,normal,79.90196,1.0222877,True
814,RBPJ_P1P2,OR10V1,8.6224365234375,-1,5.0,-1.0,11.270147705078124,-1.0,1934,0.7650686352187192,ACVR2B,normal,80.799446,1.0337704,True
815,RBPJ_P1P2,OR14J1,8.9718017578125,-1,5.0,-1.0,11.270147705078124,-1.0,2148,0.7960678060829646,ACVR2B,normal,66.79433,0.85458505,True
816,RBPJ_P1P2,OR2A2,7.706298828125,-1,5.0,-1.0,11.270147705078124,-1.0,2206,0.6837797542487115,ACVR2B,normal,85.51017,1.0940408,True
817,RCOR2_P1P2,Element163,68.1822509765625,149581,5.0,0.4405602231722974,64.96344604492188,1.570306396484375,4039,1.049547940074097,RCOR2,normal,63.675674,0.9780154,False
818,RCOR2_P1P2,Element164,74.0445556640625,148290,5.0,1.622329560665677,64.96344604492188,2.782586669921875,5391,1.1397879911244406,RCOR2,normal,60.737633,0.9328891,False
819,RCOR2_P1P2,Element165,67.8951416015625,103768,5.0,0.7512667701951953,64.96344604492188,1.536688232421875,5951,1.0451283873489927,RCOR2,normal,62.094547,0.95373034,False
820,RCOR2_P1P2,Element166,68.3311767578125,103123,5.0,0.4931433449766772,64.96344604492188,1.5161376953125,4153,1.0518403951440916,RCOR2,normal,68.48904,1.0519454,False
821,RCOR2_P1P2,Element167,63.9217529296875,91999,5.0,0.5508920275735129,64.96344604492188,1.9382568359375,3386,0.9839649344569243,RCOR2,normal,59.510216,0.9140368,False
822,RCOR2_P1P2,Element168,59.5335693359375,78229,5.0,0.4343174334891221,64.96344604492188,1.11259765625,6715,0.9164164304764614,RCOR2,normal,65.938126,1.0127652,False
823,RCOR2_P1P2,Element169,61.9251708984375,69681,5.0,0.3445638104481778,64.96344604492188,1.308416748046875,4112,0.9532310040267348,RCOR2,normal,73.26824,1.1253508,False
824,RCOR2_P1P2,Element170,66.4747314453125,44721,5.0,0.7066153443505632,64.96344604492188,2.255145263671875,3390,1.0232636273535363,RCOR2,normal,58.792316,0.9030103,False
825,RCOR2_P1P2,Element171,70.859130859375,28600,5.0,1.2254100497352056,64.96344604492188,3.017022705078125,3610,1.090753880426483,RCOR2,normal,70.39004,1.0811435,False
826,RCOR2_P1P2,Element172,72.2987060546875,9152,5.0,0.3252674221106236,64.96344604492188,1.70582275390625,3140,1.1129136530825863,RCOR2,normal,61.436565,0.9436242,False
827,RCOR2_P1P2,Element173,91.5611572265625,7193,5.0,5.0,64.96344604492188,9.648553466796876,3427,1.4094258048325892,RCOR2,normal,53.688255,0.8246154,False
828,RCOR2_P1P2,Element174,2.4539794921875,57,5.0,5.0,64.96344604492188,61.75242309570312,5809,0.037774773993525315,RCOR2,normal,26.820026,0.4119375,False
829,RCOR2_P1P2,Element175,12.166259765625,917,5.0,5.0,64.96344604492188,24.040704345703126,6907,0.1872785467262943,RCOR2,normal,26.098532,0.40085584,False
830,RCOR2_P1P2,Element176,26.339599609375,2283,5.0,5.0,64.96344604492188,11.140789794921876,5458,0.4054526231745974,RCOR2,normal,34.599907,0.53143126,False
831,RCOR2_P1P2,Element177,36.01611328125,3254,5.0,4.221848749616356,64.96344604492188,6.19522705078125,4425,0.5544058308782611,RCOR2,normal,36.643353,0.56281716,False
832,RCOR2_P1P2,Element178,77.3524169921875,10868,5.0,1.88907375773358,64.96344604492188,3.386297607421875,4989,1.1907068005397792,RCOR2,normal,67.42413,1.0355892,False
833,RCOR2_P1P2,Element179,79.0360107421875,46945,5.0,2.567030709125594,64.96344604492188,4.9589111328125,3626,1.2166228171999145,RCOR2,normal,66.970856,1.0286272,False
834,RCOR2_P1P2,Element180,91.725341796875,58695,5.0,2.480172006224281,64.96344604492188,8.38890380859375,2569,1.4119531425941816,RCOR2,normal,64.542404,0.9913278,False
835,RCOR2_P1P2,OR10H2,68.1976318359375,-1,5.0,-1.0,64.96344604492188,-1.0,3035,1.0497847018272275,ACVR2B,normal,76.72568,0.9816495,True
836,RCOR2_P1P2,OR10K1,66.7615966796875,-1,5.0,-1.0,64.96344604492188,-1.0,2877,1.027679421955575,ACVR2B,normal,79.90196,1.0222877,True
837,RCOR2_P1P2,OR10V1,62.447509765625,-1,5.0,-1.0,64.96344604492188,-1.0,2806,0.9612715083255109,ACVR2B,normal,80.799446,1.0337704,True
838,RCOR2_P1P2,OR14J1,70.9609375,-1,5.0,-1.0,64.96344604492188,-1.0,3020,1.0923210177448235,ACVR2B,normal,66.79433,0.85458505,True
839,RCOR2_P1P2,OR2A2,72.3863525390625,-1,5.0,-1.0,64.96344604492188,-1.0,3066,1.114262819263124,ACVR2B,normal,85.51017,1.0940408,True
840,RNF2_P1P2,Element44,31.637451171875,43,5.0,0.4439871254401145,27.493951416015623,1.39066162109375,3756,1.1507058659253224,RNF2,normal,29.67323,0.7456219,False
841,RNF2_P1P2,Element45,7.02197265625,539,5.0,3.585026652029182,27.493951416015623,10.004119873046877,2214,0.25540063521606426,RNF2,normal,10.903207,0.27397323,False
842,RNF2_P1P2,Element46,25.87451171875,69538,5.0,0.359707427777892,27.493951416015623,1.91353759765625,2395,0.9410983284009778,RNF2,normal,34.976265,0.8788754,False
843,RNF2_P1P2,OR10H2,34.027099609375,-1,5.0,-1.0,27.493951416015623,-1.0,2400,1.2376212896613226,ACVR2B,normal,76.72568,0.9816495,True
844,RNF2_P1P2,OR10K1,32.0947265625,-1,5.0,-1.0,27.493951416015623,-1.0,2236,1.1673377200995692,ACVR2B,normal,79.90196,1.0222877,True
845,RNF2_P1P2,OR10V1,32.4552001953125,-1,5.0,-1.0,27.493951416015623,-1.0,2171,1.1804487359502236,ACVR2B,normal,80.799446,1.0337704,True
846,RNF2_P1P2,OR14J1,32.0570068359375,-1,5.0,-1.0,27.493951416015623,-1.0,2383,1.165965791925559,ACVR2B,normal,66.79433,0.85458505,True
847,RNF2_P1P2,OR2A2,34.19140625,-1,5.0,-1.0,27.493951416015623,-1.0,2437,1.243597391027723,ACVR2B,normal,85.51017,1.0940408,True
848,SMAD3_P1P2,Element378,7.5684814453125,133675,5.0,0.7066153443505633,11.887890625,2.109844970703125,4235,0.6366547004896,SMAD3,normal,49.79264,0.9939284,False
849,SMAD3_P1P2,Element379,7.2630615234375,35271,5.0,1.707522406332216,11.887890625,3.82939453125,4161,0.6109630171195741,SMAD3,normal,47.675545,0.95166826,False
850,SMAD3_P1P2,Element380,8.939453125,26061,5.0,1.5890541413122254,11.887890625,4.2408447265625,3575,0.7519797588144448,SMAD3,normal,47.484314,0.94785106,False
851,SMAD3_P1P2,Element381,8.80615234375,21093,5.0,0.9711848301531129,11.887890625,3.060552978515625,3610,0.7407666020438339,SMAD3,normal,50.669384,1.0114293,False
852,SMAD3_P1P2,Element382,5.6595458984375,1243,5.0,1.2876870913186345,11.887890625,3.493084716796875,3775,0.47607654519764725,SMAD3,normal,59.59927,1.189682,False
853,SMAD3_P1P2,Element383,3.0968017578125,197,5.0,3.214670164989233,11.887890625,5.38369140625,4819,0.2605005257450793,SMAD3,normal,37.261826,0.7437964,False
854,SMAD3_P1P2,Element384,13.03955078125,15571,5.0,0.5759191172829526,11.887890625,1.799383544921875,4175,1.0968767456379587,SMAD3,normal,50.763496,1.0133079,False
