,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,pval_mean,pval_std,distance_mean,distance_std,pval_mean_log,distance_mean_log
ARID5A:P1P2,1.9356689453125,0.526,2.8177490234375,0.211,1.7220458984375,0.63,2.4490966796875,0.297,1.9263916015625,0.535,1.197509765625,0.907,3.2362060546875,0.161,1.7567138671875,0.605,1.76513671875,0.601,1.8284912109375,0.558,1.6783447265625,0.637,2.5601806640625,0.299,2.1395263671875,0.46,2.180908203125,0.401,2.2071533203125,0.363,1.99658203125,0.477,2.1041259765625,0.432,1.252197265625,0.869,1.47900390625,0.76,1.5587158203125,0.716,0.5222499999999999,0.20309444911951163,1.98958740234375,0.5036504651147007,0.282113235592287,0.29876302240768016
ARID5B:ENST00000279873.7,4.02587890625,0.467,3.639892578125,0.588,3.2244873046875,0.687,4.603271484375,0.382,3.706787109375,0.567,3.0806884765625,0.746,4.48486328125,0.407,2.6953125,0.823,3.4447021484375,0.626,3.574462890625,0.634,2.877685546875,0.796,3.658203125,0.633,3.991943359375,0.544,3.5047607421875,0.591,3.704833984375,0.558,3.867919921875,0.531,3.135498046875,0.73,3.4879150390625,0.591,4.6187744140625,0.336,3.468505859375,0.612,0.59245,0.12958820406031926,3.6398193359375,0.5261688937653226,0.22734096576628332,0.5610798277829507
ARNT2:P1P2,7.8873291015625,0.004,5.05615234375,0.101,7.5499267578125,0.009,4.5712890625,0.139,5.37060546875,0.067,7.1448974609375,0.016,4.1865234375,0.213,7.3629150390625,0.012,5.2044677734375,0.074,6.71923828125,0.02,7.184326171875,0.013,6.5048828125,0.027,4.582763671875,0.166,8.2603759765625,0.008,7.691162109375,0.013,5.7275390625,0.056,6.636962890625,0.027,6.5394287109375,0.03,7.907958984375,0.013,6.4384765625,0.04,0.052400000000000016,0.058964217516799304,6.426361083984375,1.2461085000807066,1.2805858402974064,0.8079651240129205
ARNTL:P1P2,6.8321533203125,0.057,5.0841064453125,0.18,6.12548828125,0.071,6.0987548828125,0.077,5.5482177734375,0.131,6.029296875,0.093,6.2291259765625,0.083,5.393310546875,0.119,6.6396484375,0.056,5.7855224609375,0.126,4.7957763671875,0.217,4.7340087890625,0.225,6.0521240234375,0.108,6.188720703125,0.079,5.3057861328125,0.127,4.8582763671875,0.198,4.7276611328125,0.189,5.081787109375,0.167,7.408447265625,0.037,5.2279052734375,0.153,0.12465,0.05669797638642661,5.707305908203125,0.755423615294513,0.9042728774440202,0.7564311510988212
ARNT:P1P2,47.782958984375,0.0,56.4210205078125,0.0,46.4735107421875,0.0,52.4892578125,0.0,51.659423828125,0.0,48.5531005859375,0.0,54.14013671875,0.0,50.1328125,0.0,47.9993896484375,0.0,51.424560546875,0.0,50.5909423828125,0.0,54.310791015625,0.0,51.73974609375,0.0,51.2806396484375,0.0,53.9501953125,0.0,52.198974609375,0.0,54.71435546875,0.0,49.6334228515625,0.0,46.6602783203125,0.0,49.72802734375,0.0,0.0,0.0,51.09417724609375,2.776744358937086,5.0,1.7083714102330012
ARX:P2,3.2896728515625,0.067,1.729736328125,0.466,2.8480224609375,0.113,1.796875,0.46,2.239990234375,0.245,2.5538330078125,0.143,2.199462890625,0.264,2.3173828125,0.248,2.1961669921875,0.245,2.31005859375,0.216,2.152587890625,0.274,2.36962890625,0.223,1.654296875,0.49,2.5272216796875,0.165,2.7119140625,0.116,2.341552734375,0.215,2.1683349609375,0.226,2.568115234375,0.152,3.4378662109375,0.047,2.4923095703125,0.176,0.22755000000000006,0.12310991024283952,2.39525146484375,0.45034891576999403,0.6429040749042659,0.379351114435823
ARX:P1,5.89404296875,0.011,8.124267578125,0.004,5.7291259765625,0.019,7.826416015625,0.005,6.6455078125,0.012,4.9901123046875,0.026,8.77490234375,0.001,6.027099609375,0.015,6.2467041015625,0.012,6.613037109375,0.012,6.492919921875,0.004,7.918701171875,0.002,7.359130859375,0.007,6.8973388671875,0.006,7.109130859375,0.008,6.90673828125,0.01,7.8291015625,0.003,5.0965576171875,0.04,5.5155029296875,0.028,5.996337890625,0.014,0.011950000000000002,0.009891383810378128,6.6996337890625,1.044861169375483,1.922268820347608,0.826051064232759
AR:P1P2,21.24462890625,0.0,32.525146484375,0.0,22.2833251953125,0.0,32.84423828125,0.0,29.261962890625,0.0,21.0042724609375,0.0,34.538330078125,0.0,21.919189453125,0.0,27.2569580078125,0.0,24.175048828125,0.0,22.85205078125,0.0,26.090087890625,0.0,30.794189453125,0.0,20.1881103515625,0.0,23.651611328125,0.0,28.289794921875,0.0,26.084716796875,0.0,23.3687744140625,0.0,21.9010009765625,0.0,25.645751953125,0.0,0.0,0.0,25.79595947265625,4.33089150990735,5.0,1.4115516859573658
ASCL1:P1P2,3.2789306640625,0.215,5.3973388671875,0.033,3.327880859375,0.185,5.3975830078125,0.029,4.3367919921875,0.073,3.236572265625,0.206,7.7857666015625,0.004,3.1265869140625,0.263,4.8330078125,0.045,3.1119384765625,0.254,2.7467041015625,0.354,3.3680419921875,0.181,5.6563720703125,0.039,2.55517578125,0.4,2.2889404296875,0.491,4.3358154296875,0.081,2.872802734375,0.302,2.71044921875,0.322,3.9912109375,0.108,3.7166748046875,0.122,0.18535000000000001,0.1390672972265397,3.903729248046875,1.3537739163887923,0.7319839792180808,0.5914796885651367
ASCL3:P1P2,4.610595703125,0.367,5.56201171875,0.231,4.8804931640625,0.296,6.29345703125,0.155,5.6171875,0.223,3.9178466796875,0.503,7.14208984375,0.104,3.660400390625,0.524,5.8555908203125,0.178,4.121826171875,0.455,3.58056640625,0.604,4.1416015625,0.47,6.174072265625,0.183,3.0726318359375,0.727,3.544921875,0.593,5.60107421875,0.206,3.892822265625,0.527,4.1925048828125,0.419,5.4110107421875,0.222,4.390869140625,0.399,0.3693000000000001,0.17807068377768595,4.7831787109375,1.1096251289877983,0.43260893257100763,0.6797166074502806
ASCL4:ENST00000342331.4,7.09033203125,0.038,6.649658203125,0.056,8.4315185546875,0.019,6.510498046875,0.072,7.355224609375,0.039,7.1705322265625,0.041,8.8564453125,0.012,7.689208984375,0.025,7.9754638671875,0.022,6.35009765625,0.083,6.845947265625,0.054,5.958251953125,0.094,6.54345703125,0.079,5.8763427734375,0.09,6.80517578125,0.054,8.047119140625,0.028,6.66796875,0.065,6.5677490234375,0.064,7.8531494140625,0.024,7.9248046875,0.019,0.048900000000000006,0.025849564793241683,7.158447265625,0.8259874284881267,1.3106023371787177,0.8548188299752573
ASCL5:P1P2,3.4671630859375,0.173,7.6024169921875,0.005,4.91650390625,0.036,7.9439697265625,0.005,6.480712890625,0.016,3.637451171875,0.132,9.4197998046875,0.002,4.1707763671875,0.089,5.537109375,0.027,4.2833251953125,0.071,4.5196533203125,0.064,5.5133056640625,0.034,7.2747802734375,0.01,3.396728515625,0.175,4.3719482421875,0.072,5.9476318359375,0.02,4.6187744140625,0.059,3.7421875,0.121,4.088134765625,0.085,5.400390625,0.024,0.061,0.05415086139179767,5.31663818359375,1.6719876404348293,1.2145989750076125,0.7256371060137512
ASH1L:P1P2,1.983642578125,0.542,2.529296875,0.32,2.2630615234375,0.369,2.619140625,0.294,1.744384765625,0.675,1.476806640625,0.829,2.223388671875,0.434,1.835205078125,0.586,1.3216552734375,0.889,1.887451171875,0.587,2.06103515625,0.483,2.2183837890625,0.45,2.095703125,0.494,2.6517333984375,0.27,2.572509765625,0.256,1.66552734375,0.718,2.079833984375,0.482,1.4854736328125,0.783,2.187255859375,0.426,1.63623046875,0.707,0.5297,0.18878422659355393,2.026885986328125,0.39542959702754105,0.27596182826541205,0.3068293200293823
ATF1:P1P2,2.957275390625,0.23,5.5185546875,0.021,4.3126220703125,0.053,4.426025390625,0.061,3.866455078125,0.101,3.0379638671875,0.219,6.329833984375,0.011,4.146240234375,0.07,4.2164306640625,0.076,3.265380859375,0.147,3.326904296875,0.153,3.568603515625,0.143,4.752197265625,0.031,3.4708251953125,0.142,3.297607421875,0.143,3.732421875,0.117,3.876708984375,0.092,2.6199951171875,0.288,2.6214599609375,0.325,4.127197265625,0.068,0.12455000000000001,0.08613421289812166,3.87353515625,0.9238968005811647,0.9046214004399361,0.5881075019823844
ATF2:P1P2,3.1151123046875,0.618,5.0352783203125,0.19,2.922607421875,0.642,5.7611083984375,0.129,4.5955810546875,0.284,3.180419921875,0.561,6.6978759765625,0.086,2.9964599609375,0.623,4.5614013671875,0.241,3.3563232421875,0.519,2.6964111328125,0.742,3.6522216796875,0.463,4.8878173828125,0.228,2.524169921875,0.791,3.6185302734375,0.408,4.5443115234375,0.282,3.4822998046875,0.499,2.883056640625,0.633,3.713623046875,0.413,3.4962158203125,0.471,0.44115000000000004,0.20565588913727248,3.886041259765625,1.0997293514891862,0.3554038719498941,0.5895074073788973
ATF3:P1P2,3.34130859375,0.042,7.81494140625,0.0,3.5257568359375,0.029,7.85400390625,0.0,5.9359130859375,0.003,3.3031005859375,0.045,9.441162109375,0.0,3.551025390625,0.031,5.7869873046875,0.002,3.95703125,0.023,3.613037109375,0.031,4.921630859375,0.008,7.45068359375,0.0,3.3096923828125,0.041,3.85205078125,0.016,5.900390625,0.005,4.668212890625,0.007,3.8756103515625,0.016,3.6048583984375,0.043,4.4842529296875,0.01,0.0176,0.016509646303074808,5.00958251953125,1.8465624870310962,1.7542406440327232,0.6998015348455875
ATF4:P1P2,5.102294921875,0.016,4.975830078125,0.026,6.174560546875,0.008,5.234619140625,0.019,5.771728515625,0.01,5.4034423828125,0.015,6.96533203125,0.001,5.6075439453125,0.013,4.9761962890625,0.033,5.08251953125,0.029,4.884765625,0.039,5.46875,0.011,4.970703125,0.02,4.1793212890625,0.051,5.3829345703125,0.012,6.128173828125,0.008,4.6121826171875,0.036,4.0372314453125,0.063,6.5941162109375,0.006,5.8232421875,0.015,0.02155,0.01601142684065615,5.3687744140625,0.7379271939154115,1.666351243485299,0.7298751560984406
ATF6B:P1P2,33.4951171875,0.035,34.5687255859375,0.047,32.7406005859375,0.06,34.13037109375,0.059,36.193115234375,0.034,33.2777099609375,0.052,37.182861328125,0.037,33.227783203125,0.05,34.3895263671875,0.047,33.223388671875,0.052,30.897705078125,0.076,33.3017578125,0.049,33.06982421875,0.064,28.9884033203125,0.081,32.93310546875,0.042,36.7362060546875,0.046,33.2197265625,0.045,33.9822998046875,0.037,35.2088623046875,0.038,34.138916015625,0.053,0.0502,0.012808714139004617,33.74530029296875,1.8425556594999297,1.2992097786256531,1.5282132971980777
ATF6:P1P2,4.5389404296875,0.195,2.1207275390625,0.834,4.5791015625,0.175,2.4725341796875,0.719,2.1490478515625,0.827,3.354736328125,0.424,2.6839599609375,0.65,3.1749267578125,0.434,4.1103515625,0.242,3.2193603515625,0.459,3.6861572265625,0.362,2.3546142578125,0.801,2.9630126953125,0.565,4.070068359375,0.226,2.772705078125,0.573,2.7689208984375,0.627,2.8338623046875,0.551,2.728515625,0.57,4.131591796875,0.227,2.8616943359375,0.554,0.50075,0.2129135913191571,3.178741455078125,0.7634909600767349,0.30037036924066635,0.502255205738258
ATF7:P1P2,5.1951904296875,0.092,8.7105712890625,0.013,6.699951171875,0.038,8.8323974609375,0.006,8.0247802734375,0.016,5.7744140625,0.074,10.5423583984375,0.001,6.9266357421875,0.019,6.00146484375,0.056,6.6898193359375,0.037,5.7838134765625,0.059,7.4815673828125,0.022,7.9874267578125,0.02,5.573486328125,0.075,7.3277587890625,0.022,7.5135498046875,0.03,6.7703857421875,0.033,4.961669921875,0.105,5.995361328125,0.062,7.5748291015625,0.03,0.0405,0.02914482891752118,7.01837158203125,1.3853163228393297,1.3924377568164117,0.8462363578596822
ATMIN:P1P2,48.0128173828125,0.001,39.4041748046875,0.0,43.07568359375,0.001,42.8128662109375,0.001,41.7242431640625,0.003,46.291015625,0.0,39.6729736328125,0.002,42.3436279296875,0.0,41.9716796875,0.0,46.0777587890625,0.0,43.5755615234375,0.0,44.8450927734375,0.0,42.8016357421875,0.0,49.47216796875,0.0,46.3770751953125,0.0,42.7696533203125,0.0,42.9676513671875,0.001,44.79931640625,0.0,49.743896484375,0.0,41.8880615234375,0.001,0.0005000000000000001,0.000827170191868511,44.03134765625,2.8872730584983946,3.2924298239020637,1.6437619780036101
ATOH1:P1P2,2.5499267578125,0.471,5.3870849609375,0.043,4.046875,0.1,5.1632080078125,0.032,4.31787109375,0.073,2.21728515625,0.573,6.2708740234375,0.013,3.1907958984375,0.243,4.04150390625,0.116,2.8228759765625,0.34,3.0657958984375,0.29,3.1278076171875,0.306,4.8267822265625,0.066,2.060791015625,0.643,2.6558837890625,0.38,4.3218994140625,0.102,3.3897705078125,0.202,2.74658203125,0.355,2.2938232421875,0.535,3.9627685546875,0.122,0.25025,0.19499362337752157,3.62301025390625,1.1666724276056841,0.6016085597705251,0.5590695631840263
ATOH7:P1P2,2.3851318359375,0.3,4.381103515625,0.029,2.58251953125,0.243,4.939453125,0.013,3.5648193359375,0.063,2.01025390625,0.466,6.0255126953125,0.01,2.0399169921875,0.413,3.912353515625,0.04,2.6231689453125,0.228,2.6383056640625,0.234,2.7825927734375,0.175,4.331298828125,0.043,2.30615234375,0.319,2.6236572265625,0.181,3.8809814453125,0.055,2.8507080078125,0.179,2.59765625,0.213,2.838623046875,0.164,2.6724853515625,0.198,0.17830000000000001,0.13137054865011252,3.199334716796875,1.0623260424103325,0.74882429999326,0.5050596786753812
ATOH8:P1P2,7.24560546875,0.005,11.375,0.0,7.3243408203125,0.006,11.348876953125,0.0,9.48876953125,0.0,6.5631103515625,0.012,11.834228515625,0.0,7.41357421875,0.003,7.9888916015625,0.004,8.516357421875,0.002,8.994873046875,0.0,10.417724609375,0.001,10.0166015625,0.0,7.8865966796875,0.004,9.2904052734375,0.001,10.09423828125,0.0,9.730712890625,0.0,7.0213623046875,0.007,7.1290283203125,0.007,8.4097900390625,0.002,0.0027,0.003310271097182541,8.90450439453125,1.6011017216599697,2.567030709125594,0.9496097525797195
ATXN7:ENST00000538065.1,6.2213134765625,0.033,11.0723876953125,0.0,6.695068359375,0.017,11.3682861328125,0.001,9.5853271484375,0.004,5.307373046875,0.058,12.7135009765625,0.0,6.5921630859375,0.039,7.769287109375,0.017,7.4276123046875,0.018,7.2181396484375,0.014,9.4205322265625,0.006,10.1199951171875,0.003,5.94287109375,0.042,7.8819580078125,0.007,9.8675537109375,0.003,8.3736572265625,0.007,6.601318359375,0.024,6.390625,0.026,7.8934326171875,0.012,0.016550000000000006,0.016096665231623206,8.2231201171875,2.033324138894096,1.7809396675511386,0.915036634154419
ATXN7:ENST00000398590.3,17.402099609375,0.0,26.42138671875,0.0,18.4510498046875,0.0,26.46142578125,0.0,24.301513671875,0.0,17.2069091796875,0.0,28.867431640625,0.0,18.74951171875,0.0,21.222900390625,0.0,20.171630859375,0.0,19.545166015625,0.0,22.766845703125,0.0,24.568359375,0.0,16.3670654296875,0.0,20.20166015625,0.0,24.328857421875,0.0,22.04541015625,0.0,18.3697509765625,0.0,18.1163330078125,0.0,21.59619140625,0.0,0.0,0.0,21.358074951171876,3.531192896406344,5.0,1.3295621062329577
BACH1:P1P2,7.2030029296875,0.116,12.3282470703125,0.015,6.5654296875,0.157,12.8424072265625,0.009,10.7684326171875,0.014,6.62255859375,0.149,14.0389404296875,0.006,6.9197998046875,0.124,9.21044921875,0.047,8.7523193359375,0.065,7.1090087890625,0.148,9.8634033203125,0.034,11.4150390625,0.025,7.4049072265625,0.094,8.8758544921875,0.043,10.3038330078125,0.026,9.4300537109375,0.037,7.71826171875,0.091,7.8099365234375,0.081,8.6385498046875,0.06,0.06705000000000001,0.050051000305477884,9.191021728515626,2.1843868633987453,1.1735364509071986,0.9633637928215342
BACH2:P1P2,3.2003173828125,0.089,1.7891845703125,0.478,3.49560546875,0.061,1.7862548828125,0.492,1.7083740234375,0.544,2.652099609375,0.167,2.046630859375,0.367,2.9884033203125,0.119,2.073486328125,0.348,2.3800048828125,0.233,2.6402587890625,0.166,2.3526611328125,0.245,1.8221435546875,0.478,3.484130859375,0.062,2.3355712890625,0.214,1.6929931640625,0.543,2.073974609375,0.332,2.280517578125,0.243,3.0595703125,0.088,2.2044677734375,0.299,0.27840000000000004,0.16336893990693516,2.40333251953125,0.5793591209030656,0.5553151696835207,0.38081386294159153
BARHL1:P1P2,1.9718017578125,0.698,3.2635498046875,0.238,2.893310546875,0.305,4.1427001953125,0.122,3.2169189453125,0.247,2.401611328125,0.45,4.9730224609375,0.05,2.4427490234375,0.48,2.446533203125,0.477,2.0980224609375,0.608,1.7874755859375,0.764,2.7958984375,0.377,3.1683349609375,0.252,1.683837890625,0.817,2.6177978515625,0.403,2.9757080078125,0.284,2.2398681640625,0.54,2.028076171875,0.637,3.0240478515625,0.26,2.6851806640625,0.383,0.4196,0.20971368953634706,2.742822265625,0.7910896396525222,0.37715417039966936,0.43819766631427376
BARHL2:P1P2,1.1181640625,0.956,3.744140625,0.099,1.3692626953125,0.867,4.2198486328125,0.068,2.89990234375,0.235,1.6390380859375,0.758,4.5657958984375,0.057,1.483642578125,0.842,2.5968017578125,0.32,1.59130859375,0.79,1.1708984375,0.951,1.917724609375,0.665,3.431884765625,0.17,1.4417724609375,0.843,1.896240234375,0.61,2.1494140625,0.517,2.165283203125,0.509,1.9322509765625,0.591,1.6527099609375,0.747,1.94482421875,0.599,0.5597,0.30209846773945465,2.24654541015625,1.012748283654663,0.2520369337471519,0.35151520155399996
BARX1:P1P2,2.8345947265625,0.197,1.1800537109375,0.907,2.272705078125,0.365,1.5880126953125,0.746,1.3958740234375,0.798,2.8134765625,0.212,1.8123779296875,0.634,2.2003173828125,0.368,2.05908203125,0.451,1.9014892578125,0.544,1.8695068359375,0.575,2.2115478515625,0.417,1.2791748046875,0.857,3.0572509765625,0.151,2.7926025390625,0.198,1.7283935546875,0.667,1.8438720703125,0.545,2.52099609375,0.253,3.141357421875,0.136,1.4886474609375,0.755,0.4888,0.2499017912363933,2.099566650390625,0.5978495417151651,0.3108599179447266,0.32212966579816377
BARX2:P1P2,2.6175537109375,0.182,3.1156005859375,0.083,2.39013671875,0.212,3.2303466796875,0.093,2.8739013671875,0.119,2.086669921875,0.327,3.3111572265625,0.09,2.2584228515625,0.251,2.07373046875,0.341,2.6114501953125,0.148,3.2337646484375,0.088,3.9188232421875,0.043,2.1680908203125,0.303,2.568603515625,0.182,3.8272705078125,0.04,3.4053955078125,0.067,3.6502685546875,0.043,2.388671875,0.219,2.73583984375,0.144,2.7303466796875,0.157,0.15660000000000002,0.09440138268389706,2.85980224609375,0.5740957329816313,0.8051805104379648,0.45633600291939647
BATF2:P1P2,6.4652099609375,0.097,9.5574951171875,0.022,7.4228515625,0.048,9.4293212890625,0.02,8.7620849609375,0.019,5.2672119140625,0.178,11.3887939453125,0.01,6.4713134765625,0.078,8.124755859375,0.042,6.9632568359375,0.065,7.2720947265625,0.052,8.3812255859375,0.041,8.6319580078125,0.032,5.197265625,0.176,6.8907470703125,0.059,8.9454345703125,0.016,7.7991943359375,0.043,5.414794921875,0.147,6.299560546875,0.107,7.7852783203125,0.041,0.06465,0.0512643048072284,7.623492431640625,1.5894015784047377,1.1893642997244627,0.8821539734807815
BATF3:P1P2,2.199462890625,0.354,5.71826171875,0.005,2.6756591796875,0.204,6.2109375,0.008,5.140869140625,0.013,2.8231201171875,0.186,6.43115234375,0.005,2.883544921875,0.158,3.1705322265625,0.135,3.542724609375,0.073,2.86328125,0.185,4.985595703125,0.013,4.7431640625,0.039,2.8939208984375,0.156,4.621826171875,0.024,4.821533203125,0.013,4.52587890625,0.032,3.3914794921875,0.076,3.2330322265625,0.096,3.966064453125,0.055,0.0915,0.09260015914502637,4.04210205078125,1.254020953932537,1.0385314446492138,0.6066072739323016
BATF:P1P2,12.2890625,0.183,19.378662109375,0.034,12.8353271484375,0.15,18.860107421875,0.041,16.2197265625,0.085,11.6165771484375,0.203,21.66162109375,0.019,12.02880859375,0.18,16.0894775390625,0.071,13.4404296875,0.133,12.851806640625,0.176,14.77392578125,0.109,18.763427734375,0.041,11.6859130859375,0.233,11.926513671875,0.179,16.276123046875,0.068,13.693359375,0.127,12.6309814453125,0.142,11.8052978515625,0.184,14.84375,0.088,0.1223,0.06365623134834235,14.683544921875,3.011401237486101,0.9125380338281808,1.166830916217326
BAZ1B:P1P2,9.09423828125,0.006,11.87451171875,0.002,9.1676025390625,0.015,12.863037109375,0.0,11.779541015625,0.002,8.5096435546875,0.011,13.716552734375,0.002,8.28369140625,0.017,10.0614013671875,0.005,10.04931640625,0.005,9.40625,0.008,10.843017578125,0.002,11.617919921875,0.006,8.3228759765625,0.007,9.613037109375,0.003,12.087890625,0.001,10.12646484375,0.004,8.8707275390625,0.008,10.3763427734375,0.009,10.9580078125,0.005,0.005900000000000002,0.004506136167260676,10.381103515625,1.553013971556027,2.2284125191187445,1.0162435216505366
BAZ2A:P2,3.48388671875,0.187,5.545654296875,0.039,3.2015380859375,0.242,5.54150390625,0.035,4.60693359375,0.065,2.3895263671875,0.478,5.67919921875,0.033,2.815185546875,0.339,3.2891845703125,0.24,3.7227783203125,0.171,3.1728515625,0.26,5.061767578125,0.047,5.39208984375,0.037,3.5347900390625,0.19,3.99365234375,0.099,4.62353515625,0.074,3.7864990234375,0.137,3.2186279296875,0.228,3.6148681640625,0.175,3.36669921875,0.221,0.16485,0.11722729832971589,4.00203857421875,0.9999191893846384,0.7828847044923161,0.6022812703295806
BAZ2B:P1P2,4.4654541015625,0.138,2.5523681640625,0.572,4.339111328125,0.144,3.5599365234375,0.294,3.2923583984375,0.347,3.777587890625,0.211,4.6951904296875,0.134,3.5369873046875,0.232,4.1951904296875,0.176,3.4832763671875,0.277,3.8245849609375,0.19,4.4542236328125,0.142,3.3358154296875,0.341,3.60498046875,0.27,3.9031982421875,0.19,4.5264892578125,0.13,3.7037353515625,0.208,3.372802734375,0.281,4.59375,0.122,3.3897705078125,0.286,0.23424999999999999,0.10704247804149135,3.830340576171875,0.5584352754626617,0.6303018610501191,0.5832373911425565
BBX:P1P2,13.8082275390625,0.001,13.1351318359375,0.001,12.37255859375,0.004,14.2000732421875,0.001,13.3514404296875,0.002,14.361083984375,0.001,12.6759033203125,0.003,12.6361083984375,0.002,13.57373046875,0.0,13.2095947265625,0.0,13.6102294921875,0.001,13.2215576171875,0.003,12.0416259765625,0.005,14.04248046875,0.0,15.2801513671875,0.0,14.0323486328125,0.002,14.6241455078125,0.002,14.61767578125,0.0,14.748046875,0.001,13.6507568359375,0.003,0.0016000000000000003,0.0014290224851827543,13.6596435546875,0.8526983423136735,2.79317412396815,1.1354393666769877
BCL11A:P1P2,2.704833984375,0.439,4.222412109375,0.132,3.2479248046875,0.244,4.674072265625,0.089,4.045166015625,0.132,2.5726318359375,0.48,6.08935546875,0.027,2.6094970703125,0.447,4.2442626953125,0.131,2.650146484375,0.459,2.510986328125,0.487,2.754150390625,0.438,4.256103515625,0.121,1.5946044921875,0.886,2.4208984375,0.486,4.2080078125,0.114,2.877685546875,0.34,2.7054443359375,0.404,3.1453857421875,0.295,3.2939453125,0.248,0.31995,0.20668218037414476,3.341375732421875,1.0415898480679393,0.49490431188354034,0.5239253141124101
BCL11B:P1P2,10.267822265625,0.113,12.5068359375,0.04,11.1888427734375,0.06,11.4189453125,0.065,10.937744140625,0.079,9.3101806640625,0.13,13.29541015625,0.026,10.877197265625,0.077,10.1236572265625,0.103,10.68017578125,0.089,11.390869140625,0.073,12.513427734375,0.042,10.927734375,0.081,10.7694091796875,0.066,11.109130859375,0.062,11.54150390625,0.058,11.5439453125,0.051,8.9053955078125,0.128,9.2799072265625,0.152,11.546875,0.056,0.07755,0.032953675619604335,11.00675048828125,1.0949244239399694,1.1103621995933324,1.041659121577742
BCL6B:P1P2,4.0260009765625,0.423,6.4012451171875,0.098,4.27099609375,0.326,6.0638427734375,0.122,4.4581298828125,0.342,2.9384765625,0.708,6.1634521484375,0.128,3.6392822265625,0.508,4.0994873046875,0.393,4.4136962890625,0.333,4.7872314453125,0.278,5.3150634765625,0.202,5.4468994140625,0.194,4.917724609375,0.249,4.8660888671875,0.24,4.6632080078125,0.292,5.2967529296875,0.195,3.49072265625,0.535,3.4908447265625,0.546,3.8699951171875,0.436,0.3274,0.16172471737655414,4.63095703125,0.9502823064783518,0.484908060176076,0.6656707513723013
BCL6:P1P2,5.02392578125,0.468,7.8935546875,0.135,4.2281494140625,0.569,7.427734375,0.187,6.6708984375,0.235,5.2830810546875,0.358,7.11181640625,0.182,4.147705078125,0.62,6.2703857421875,0.288,5.201171875,0.401,4.846435546875,0.495,5.419921875,0.422,6.818359375,0.241,5.3758544921875,0.399,5.9423828125,0.283,5.951171875,0.317,5.61376953125,0.355,5.9459228515625,0.301,5.8768310546875,0.317,5.430908203125,0.399,0.3486,0.1272136205881976,5.8239990234375,0.9910753695744176,0.4576601591579562,0.7652212934829099
BCLAF1:P1P2,13.7900390625,0.001,18.265869140625,0.001,13.6849365234375,0.003,18.104736328125,0.0,16.5888671875,0.001,13.4820556640625,0.003,19.61474609375,0.001,14.6829833984375,0.002,14.5435791015625,0.001,16.023193359375,0.001,13.251953125,0.002,16.322265625,0.0,17.679931640625,0.003,15.2633056640625,0.002,15.91796875,0.0,16.100830078125,0.0,15.98828125,0.001,13.3778076171875,0.003,14.3118896484375,0.003,15.1904296875,0.0,0.0013999999999999998,0.0011424811411549587,15.609283447265625,1.8032473355691727,2.8507808873446203,1.1933829669931537
BHLHA15:P1P2,5.333984375,0.124,7.877685546875,0.032,5.7747802734375,0.099,8.432373046875,0.016,7.326416015625,0.039,4.8074951171875,0.186,9.643798828125,0.014,5.2421875,0.158,6.1741943359375,0.083,5.689453125,0.126,5.493408203125,0.124,7.318359375,0.038,7.046875,0.062,4.6282958984375,0.218,6.30029296875,0.064,7.25,0.037,6.662353515625,0.062,4.5472412109375,0.198,5.2918701171875,0.14,6.5029296875,0.069,0.09444999999999999,0.06204622640037277,6.36719970703125,1.344149474655424,1.0247520587593189,0.8039484717110991
BHLHA9:P1P2,10.2818603515625,0.004,18.2061767578125,0.0,10.20263671875,0.0,18.7711181640625,0.0,15.8980712890625,0.0,10.149658203125,0.0,18.689453125,0.0,10.50146484375,0.001,12.58056640625,0.002,12.3870849609375,0.001,11.075439453125,0.0,14.4215087890625,0.0,16.5833740234375,0.0,10.2689208984375,0.001,12.8505859375,0.0,14.6544189453125,0.0,14.0677490234375,0.0,12.4404296875,0.001,10.7154541015625,0.001,13.4617919921875,0.0,0.0005500000000000001,0.000998683343734455,13.41038818359375,2.9344744404393017,3.2518119729937993,1.1274413493320405
BHLHB9:P1P2,5.0059814453125,0.149,9.3521728515625,0.014,5.583251953125,0.106,9.1954345703125,0.008,7.4468994140625,0.037,4.9281005859375,0.151,8.4945068359375,0.015,5.9171142578125,0.076,5.536376953125,0.103,6.6507568359375,0.057,7.1351318359375,0.047,8.3797607421875,0.02,7.8072509765625,0.021,6.7744140625,0.038,8.071044921875,0.012,7.7476806640625,0.032,8.0633544921875,0.016,6.194091796875,0.061,4.632080078125,0.175,6.8822021484375,0.053,0.059550000000000006,0.05123472814821069,6.98988037109375,1.4184603889813314,1.2250453109198614,0.84446974303918
